Epoch:40, BATCH_SIZE:16, DROPOUT:0.5, lr:0.0001
2018-12-06 06:37:29.061801:Epoch:1, Loss:2.09e+02
2018-12-06 06:38:11.790575:Epoch:2, Loss:16.1
2018-12-06 06:38:54.370160:Epoch:3, Loss:6.43
2018-12-06 06:39:36.954918:Epoch:4, Loss:4.27
2018-12-06 06:40:19.462861:Epoch:5, Loss:3.31
2018-12-06 06:41:01.958622:Epoch:6, Loss:2.89
2018-12-06 06:41:44.451090:Epoch:7, Loss:2.62
2018-12-06 06:42:26.942715:Epoch:8, Loss:2.67
2018-12-06 06:43:09.426665:Epoch:9, Loss:2.3
2018-12-06 06:43:51.914795:Epoch:10, Loss:2.11
2018-12-06 06:44:34.403640:Epoch:11, Loss:1.99
2018-12-06 06:45:16.890604:Epoch:12, Loss:1.84
2018-12-06 06:45:59.346576:Epoch:13, Loss:1.79
2018-12-06 06:46:41.815889:Epoch:14, Loss:1.63
2018-12-06 06:47:24.436724:Epoch:15, Loss:1.51
2018-12-06 06:48:06.950628:Epoch:16, Loss:1.44
2018-12-06 06:48:49.412470:Epoch:17, Loss:1.41
2018-12-06 06:49:31.968194:Epoch:18, Loss:1.37
2018-12-06 06:50:14.420068:Epoch:19, Loss:1.51
2018-12-06 06:50:56.875339:Epoch:20, Loss:1.42
2018-12-06 06:51:39.388140:Epoch:21, Loss:1.27
2018-12-06 06:52:21.891396:Epoch:22, Loss:1.13
2018-12-06 06:53:04.384511:Epoch:23, Loss:1.1
2018-12-06 06:53:46.911258:Epoch:24, Loss:1.05
2018-12-06 06:54:29.490938:Epoch:25, Loss:0.975
2018-12-06 06:55:12.015588:Epoch:26, Loss:0.943
2018-12-06 06:55:54.551443:Epoch:27, Loss:0.962
2018-12-06 06:56:37.079798:Epoch:28, Loss:0.957
2018-12-06 06:57:19.571418:Epoch:29, Loss:0.888
2018-12-06 06:58:02.131100:Epoch:30, Loss:0.875
2018-12-06 06:58:44.687526:Epoch:31, Loss:0.816
2018-12-06 06:59:27.229828:Epoch:32, Loss:0.774
2018-12-06 07:00:09.780373:Epoch:33, Loss:0.778
2018-12-06 07:00:52.249855:Epoch:34, Loss:0.823
2018-12-06 07:01:34.833831:Epoch:35, Loss:0.796
2018-12-06 07:02:17.324369:Epoch:36, Loss:0.774
2018-12-06 07:02:59.817630:Epoch:37, Loss:0.725
2018-12-06 07:03:42.445754:Epoch:38, Loss:0.739
2018-12-06 07:04:24.888727:Epoch:39, Loss:0.713
2018-12-06 07:05:07.611232:Epoch:40, Loss:0.68
