Epoch:40, BATCH_SIZE:16, DROPOUT:0.75, lr:0.0001
2018-12-06 07:08:12.360569:Epoch:1, Loss:2.06e+02
2018-12-06 07:08:55.039304:Epoch:2, Loss:15.4
2018-12-06 07:09:37.777991:Epoch:3, Loss:5.83
2018-12-06 07:10:20.484353:Epoch:4, Loss:3.89
2018-12-06 07:11:03.096206:Epoch:5, Loss:3.59
2018-12-06 07:11:45.721762:Epoch:6, Loss:3.43
2018-12-06 07:12:28.448442:Epoch:7, Loss:2.81
2018-12-06 07:13:11.049120:Epoch:8, Loss:2.72
2018-12-06 07:13:53.649121:Epoch:9, Loss:2.4
2018-12-06 07:14:36.229686:Epoch:10, Loss:2.28
2018-12-06 07:15:18.711402:Epoch:11, Loss:2.1
2018-12-06 07:16:01.146121:Epoch:12, Loss:2.12
2018-12-06 07:16:43.745657:Epoch:13, Loss:1.93
2018-12-06 07:17:26.472961:Epoch:14, Loss:1.83
2018-12-06 07:18:09.152084:Epoch:15, Loss:1.81
2018-12-06 07:18:51.754294:Epoch:16, Loss:1.75
2018-12-06 07:19:34.427188:Epoch:17, Loss:1.64
2018-12-06 07:20:17.022311:Epoch:18, Loss:1.59
2018-12-06 07:20:59.641055:Epoch:19, Loss:1.44
2018-12-06 07:21:42.173607:Epoch:20, Loss:1.41
2018-12-06 07:22:24.839997:Epoch:21, Loss:1.31
2018-12-06 07:23:07.416217:Epoch:22, Loss:1.28
2018-12-06 07:23:50.027361:Epoch:23, Loss:1.26
2018-12-06 07:24:32.711159:Epoch:24, Loss:1.16
2018-12-06 07:25:15.380124:Epoch:25, Loss:1.12
2018-12-06 07:25:58.141439:Epoch:26, Loss:1.1
2018-12-06 07:26:40.728641:Epoch:27, Loss:1.04
2018-12-06 07:27:23.296044:Epoch:28, Loss:0.971
2018-12-06 07:28:05.919801:Epoch:29, Loss:0.979
2018-12-06 07:28:48.445587:Epoch:30, Loss:0.933
2018-12-06 07:29:31.127677:Epoch:31, Loss:0.917
2018-12-06 07:30:13.734420:Epoch:32, Loss:0.957
2018-12-06 07:30:56.172079:Epoch:33, Loss:0.934
2018-12-06 07:31:38.769658:Epoch:34, Loss:0.896
2018-12-06 07:32:21.433303:Epoch:35, Loss:0.869
2018-12-06 07:33:03.969353:Epoch:36, Loss:0.792
2018-12-06 07:33:46.462103:Epoch:37, Loss:0.746
2018-12-06 07:34:28.979210:Epoch:38, Loss:0.748
2018-12-06 07:35:11.495611:Epoch:39, Loss:0.744
2018-12-06 07:35:54.160988:Epoch:40, Loss:0.725
